GUID,GEOGDESC,Population,PC_Yes,PC_No,PC_NS,Int_Broadband,Int_Other,Int_No,Int_NS,Households,Prop_PC,Prop_Broadband
2AE1962919F013A3E055000000000001,Toberpatrick East,218,60,21,1,48,16,17,1,82,73.17073171,58.53658537
2AE1962919F113A3E055000000000001,Toberpatrick West,299,69,38,2,40,31,34,4,109,63.30275229,36.69724771
2AE196291A1B13A3E055000000000001,Ballintogher East,636,149,71,8,155,15,51,7,228,65.35087719,67.98245614
2AE196291A2613A3E055000000000001,Ballintogher West,443,92,45,4,101,8,28,4,141,65.24822695,71.63120567
2AE196291A2713A3E055000000000001,Ballymote,2064,521,303,23,534,61,226,26,847,61.51121606,63.04604486
2AE196291A2813A3E055000000000001,Ballynakill,475,106,44,6,89,18,45,4,156,67.94871795,57.05128205
2AE196291A3313A3E055000000000001,Ballysadare East,1237,329,144,17,341,34,99,16,490,67.14285714,69.59183673
2AE196291A3413A3E055000000000001,Ballysadare West,347,88,37,0,81,18,26,0,125,70.4,64.8
2AE19629198A13A3E055000000000001,Bricklieve,235,51,37,0,40,19,28,1,88,57.95454545,45.45454545
2AE1962919A913A3E055000000000001,Calry,1702,476,126,18,488,24,97,11,620,76.77419355,78.70967742
2AE1962919AA13A3E055000000000001,Carney,692,191,57,7,180,24,49,2,255,74.90196078,70.58823529
2AE1962919B413A3E055000000000001,Carrickbanagher,682,152,64,6,148,22,50,2,222,68.46846847,66.66666667
2AE1962919CC13A3E055000000000001,Cliffony North,907,255,108,7,251,27,85,7,370,68.91891892,67.83783784
2AE1962919CD13A3E055000000000001,Cliffony South,573,161,50,3,142,24,47,1,214,75.23364486,66.35514019
2AE1962919D913A3E055000000000001,Collooney,2742,683,298,44,750,63,170,42,1025,66.63414634,73.17073171
2AE1962919FA13A3E055000000000001,Drumcliff East,724,215,65,5,209,19,51,6,285,75.43859649,73.33333333
2AE196291A0813A3E055000000000001,Drumcliff West,1893,528,126,12,538,35,79,14,666,79.27927928,80.78078078
2AE196291A0913A3E055000000000001,Drumcolumb,293,72,33,2,48,22,35,2,107,67.28971963,44.85981308
2AE196291A0A13A3E055000000000001,Drumfin,390,98,44,1,82,18,40,3,143,68.53146853,57.34265734
2AE196291A1D13A3E055000000000001,Glencar,236,63,14,5,38,19,19,6,82,76.82926829,46.34146341
2AE196291A3613A3E055000000000001,Kilmacowen,2161,609,166,15,613,58,110,9,790,77.08860759,77.59493671
2AE19629199D13A3E055000000000001,Knockaree,3690,1075,279,32,1091,91,173,31,1386,77.56132756,78.71572872
2AE19629199E13A3E055000000000001,Lakeview,432,105,53,5,88,27,41,7,163,64.41717791,53.98773006
2AE19629199613A3E055000000000001,Lisconny,388,85,23,8,69,21,18,8,116,73.27586207,59.48275862
2AE19629199713A3E055000000000001,Lissadill East,864,219,74,5,204,40,44,10,298,73.48993289,68.45637584
2AE19629199F13A3E055000000000001,Lissadill North,1475,369,125,10,353,52,91,8,504,73.21428571,70.03968254
2AE1962919A013A3E055000000000001,Lissadill West,610,147,75,5,129,33,59,6,227,64.75770925,56.82819383
2AE1962919B813A3E055000000000001,Riverstown,689,168,76,15,177,9,62,11,259,64.86486486,68.33976834
2AE1962919B913A3E055000000000001,Rossinver East,193,44,25,1,40,6,24,0,70,62.85714286,57.14285714
2AE1962919C213A3E055000000000001,Rossinver West,240,60,19,1,58,7,15,0,80,75,72.5
2AE196291A0613A3E055000000000001,Achonry East,485,135,45,3,118,23,41,1,183,73.7704918,64.48087432
2AE196291A0713A3E055000000000001,Achonry West,752,192,95,7,178,41,70,5,294,65.30612245,60.54421769
2AE196291A1013A3E055000000000001,Aclare,257,72,30,0,67,9,26,0,102,70.58823529,65.68627451
2AE196291A1913A3E055000000000001,Annagh,196,51,21,0,43,11,18,0,72,70.83333333,59.72222222
2AE19629198713A3E055000000000001,Banada,597,131,87,4,129,15,76,2,222,59.00900901,58.10810811
3576C5999C464152E0530100007F0280,Branchfield / Carrownaskeagh,162,35,24,1,30,9,16,5,60,58.33333333,50
2AE19629198913A3E055000000000001,Breencorragh,114,32,13,0,27,7,10,1,45,71.11111111,60
2AE1962919B613A3E055000000000001,Cartron,173,43,22,0,32,11,20,2,65,66.15384615,49.23076923
2AE1962919D813A3E055000000000001,Cloonoghill,320,69,51,2,61,17,43,1,122,56.55737705,50
2AE1962919E313A3E055000000000001,Coolaney,1331,336,144,9,347,45,90,7,489,68.71165644,70.96114519
2AE196291A1E13A3E055000000000001,Glendarragh,204,43,28,3,30,13,27,4,74,58.10810811,40.54054054
2AE19629198B13A3E055000000000001,Kilmacteige,224,53,28,1,47,8,25,2,82,64.63414634,57.31707317
2AE19629199413A3E055000000000001,Kilturra,223,52,21,2,36,15,23,1,75,69.33333333,48
2AE19629199513A3E055000000000001,Leitrim,365,92,36,1,82,17,28,2,129,71.31782946,63.56589147
3576C5999C144152E0530100007F0280,Loughill / Cloonacool,352,81,47,6,64,19,44,7,134,60.44776119,47.76119403
2AE1962919AD13A3E055000000000001,Owenmore,118,27,14,3,25,6,12,1,44,61.36363636,56.81818182
2AE1962919CF13A3E055000000000001,Streamstown,269,62,27,0,36,27,26,0,89,69.66292135,40.4494382
2AE1962919D013A3E055000000000001,Temple,349,88,32,0,54,33,31,2,120,73.33333333,45
2AE1962919E613A3E055000000000001,Tobercurry,2827,682,372,22,711,88,254,23,1076,63.38289963,66.07806691
2AE196291DAA13A3E055000000000001,Cavan Urban,3770,822,675,69,949,124,427,66,1566,52.49042146,60.60025543
2AE196291C9813A3E055000000000001,Bailieborough,4005,887,563,37,996,100,355,36,1487,59.65030262,66.98049765
2AE196291D7313A3E055000000000001,Carnagarve,569,137,50,1,115,30,42,1,188,72.87234043,61.17021277
2AE196291DD913A3E055000000000001,Crossbane,614,137,53,5,100,43,46,6,195,70.25641026,51.28205128
2AE196291C9A13A3E055000000000001,Drumanespick,447,97,44,1,72,25,41,4,142,68.30985915,50.70422535
2AE196291CBA13A3E055000000000001,Enniskeen,457,97,44,2,80,26,36,1,143,67.83216783,55.94405594
2AE196291CF513A3E055000000000001,Killinkere,445,96,54,4,46,50,52,6,154,62.33766234,29.87012987
2AE196291D3613A3E055000000000001,Kingscourt,3335,723,389,37,839,56,211,43,1149,62.92428198,73.02001741
2AE196291D7613A3E055000000000001,Lisagoan,403,94,35,3,83,13,33,3,132,71.21212121,62.87878788
2AE196291DAE13A3E055000000000001,Mullagh,2221,513,228,8,560,32,138,19,749,68.49132176,74.76635514
2AE196291DDD13A3E055000000000001,Shercock,1262,288,143,12,303,24,104,12,443,65.01128668,68.3972912
2AE196291DFC13A3E055000000000001,Skeagh,406,74,59,2,47,29,55,4,135,54.81481481,34.81481481
2AE196291E1F13A3E055000000000001,Taghart,618,128,67,7,115,28,52,7,202,63.36633663,56.93069307
2AE196291C9C13A3E055000000000001,Termon,536,118,65,2,79,45,58,3,185,63.78378378,42.7027027
2AE196291CD813A3E055000000000001,Ballyconnell,1553,400,189,10,402,54,134,9,599,66.77796327,67.11185309
2AE196291D1313A3E055000000000001,Ballymagauran,245,52,42,3,44,14,36,3,97,53.60824742,45.36082474
2AE196291D1413A3E055000000000001,Bawnboy,587,148,66,5,109,44,63,3,219,67.57990868,49.7716895
2AE196291D5113A3E055000000000001,Bilberry,165,37,21,3,28,11,19,3,61,60.6557377,45.90163934
2AE196291D7213A3E055000000000001,Carn,211,53,23,1,51,9,15,2,77,68.83116883,66.23376623
2AE196291E1C13A3E055000000000001,Diamond,130,34,17,1,32,5,14,1,52,65.38461538,61.53846154
2AE196291E1D13A3E055000000000001,Doogary,142,30,20,0,17,13,19,1,50,60,34
2AE196291D3513A3E055000000000001,Kinawley,111,22,17,0,13,12,14,0,39,56.41025641,33.33333333
2AE196291D7713A3E055000000000001,Lissanover,291,68,34,1,63,12,28,0,103,66.01941748,61.16504854
3576C5999C884152E0530100007F0280,Pedara Vohers / Tircahan,185,34,36,1,20,17,33,1,71,47.88732394,28.16901408
2AE196291E1413A3E055000000000001,Swanlinbar,375,81,69,0,52,38,60,0,150,54,34.66666667
3576C59999EE4152E0530100007F0280,Templeport / Benbrack,332,66,69,2,44,25,63,5,137,48.17518248,32.11678832
2AE196291CF113A3E055000000000001,Ballyjamesduff,3238,733,277,61,760,72,176,63,1071,68.44070962,70.96171802
2AE196291D8F13A3E055000000000001,Castlerahan,901,199,87,8,194,29,68,3,294,67.68707483,65.98639456
2AE196291CBC13A3E055000000000001,Kilbride,970,214,107,7,205,33,79,11,328,65.24390244,62.5
2AE196291D9213A3E055000000000001,Lurgan,631,142,54,8,142,15,39,8,204,69.60784314,69.60784314
2AE196291DC213A3E055000000000001,Munterconnaught,1129,254,106,4,166,98,94,6,364,69.78021978,45.6043956
2AE196291FAF13A3E055000000000001,Virginia,4400,1080,433,51,1092,139,297,36,1564,69.05370844,69.82097187
2AE196291E0F13A3E055000000000001,Ardue,866,180,64,4,160,36,49,3,248,72.58064516,64.51612903
2AE196291E1A13A3E055000000000001,Arvagh,959,224,124,7,246,16,86,7,355,63.09859155,69.29577465
2AE196291E1B13A3E055000000000001,Ashfield,358,88,31,4,92,4,23,4,123,71.54471545,74.79674797
2AE196291C9913A3E055000000000001,Ballintemple,434,96,45,1,88,19,35,0,142,67.6056338,61.97183099
2AE196291CD913A3E055000000000001,Ballyhaise,1056,266,119,8,292,14,80,7,393,67.68447837,74.30025445
2AE196291CF213A3E055000000000001,Ballymachugh,828,168,82,10,173,16,62,9,260,64.61538462,66.53846154
2AE196291D3213A3E055000000000001,Bellananagh,1529,344,212,9,392,30,140,3,565,60.88495575,69.38053097
2AE196291D3313A3E055000000000001,Belturbet Urban,1504,387,262,28,416,37,198,26,677,57.16395864,61.44756278
2AE196291D5213A3E055000000000001,Bruce Hall,212,47,23,2,50,5,16,1,72,65.27777778,69.44444444
2AE196291D5313A3E055000000000001,Butler's Bridge,470,115,62,3,90,29,56,5,180,63.88888889,50
2AE196291D5413A3E055000000000001,Canningstown,532,109,79,4,58,53,78,3,192,56.77083333,30.20833333
2AE196291D7413A3E055000000000001,Carrafin,400,95,41,2,68,27,38,5,138,68.84057971,49.27536232
2AE196291D9013A3E055000000000001,Castlesaunderson,300,69,30,2,63,10,28,0,101,68.31683168,62.37623762
2AE196291DA913A3E055000000000001,Cavan Rural,8273,1979,581,98,2114,157,292,95,2658,74.45447705,79.53348382
2AE196291DAB13A3E055000000000001,Clonervy,853,200,56,4,202,20,33,5,260,76.92307692,77.69230769
2AE196291DAC13A3E055000000000001,Cootehill Rural,1087,249,122,7,249,30,94,5,378,65.87301587,65.87301587
2AE196291DBF13A3E055000000000001,Cootehill Urban,1598,386,297,16,430,44,214,11,699,55.22174535,61.51645207
2AE196291DC013A3E055000000000001,Corr,267,64,26,4,59,8,23,4,94,68.08510638,62.76595745
2AE196291DC113A3E055000000000001,Corraneary,443,89,67,6,55,42,62,3,162,54.9382716,33.95061728
2AE196291DDA13A3E055000000000001,Crossdoney,541,112,64,6,95,25,57,5,182,61.53846154,52.1978022
2AE196291DF913A3E055000000000001,Crosskeys,697,148,75,9,126,36,58,12,232,63.79310345,54.31034483
2AE196291DFA13A3E055000000000001,Cuttragh,393,81,39,5,81,12,29,3,125,64.8,64.8
2AE196291DFB13A3E055000000000001,Denn,705,151,82,11,115,43,77,9,244,61.8852459,47.13114754
2AE196291E1013A3E055000000000001,Derrin,433,102,47,2,103,12,34,2,151,67.54966887,68.21192053
2AE196291C9B13A3E055000000000001,Drumcarban,612,135,73,5,139,18,54,2,213,63.38028169,65.25821596
2AE196291CA913A3E055000000000001,Drumcarn,528,116,59,5,110,19,48,3,180,64.44444444,61.11111111
2AE196291CAB13A3E055000000000001,Drung,524,107,69,4,97,24,55,4,180,59.44444444,53.88888889
2AE196291CAC13A3E055000000000001,Graddum,550,128,62,1,126,16,46,3,191,67.01570681,65.96858639
2AE196291CAD13A3E055000000000001,Grilly,485,112,35,0,101,12,34,0,147,76.19047619,68.70748299
2AE196291CDA13A3E055000000000001,Kilconny,546,129,47,10,132,12,33,9,186,69.35483871,70.96774194
2AE196291CDC13A3E055000000000001,Kill,365,66,54,5,62,18,41,4,125,52.8,49.6
2AE196291CF313A3E055000000000001,Killashandra,1153,260,162,5,282,25,113,7,427,60.88992974,66.04215457
2AE196291D1513A3E055000000000001,Killykeen,602,128,75,2,121,23,58,3,205,62.43902439,59.02439024
2AE196291D1613A3E055000000000001,Kilnaleck,1118,265,137,5,272,42,85,8,407,65.11056511,66.83046683
2AE196291D5513A3E055000000000001,Knappagh,464,99,50,6,81,26,47,1,155,63.87096774,52.25806452
2AE196291D5613A3E055000000000001,Larah North,472,107,44,4,95,19,38,3,155,69.03225806,61.29032258
2AE196291D7513A3E055000000000001,Larah South,494,93,58,10,79,19,54,9,161,57.76397516,49.06832298
2AE196291D9313A3E055000000000001,Milltown,351,80,63,1,81,15,48,0,144,55.55555556,56.25
2AE196291DAD13A3E055000000000001,Moynehall,1744,404,148,22,402,56,98,18,574,70.38327526,70.03484321
2AE196291DC413A3E055000000000001,Rakenny,421,90,65,8,64,33,61,5,163,55.21472393,39.26380368
2AE196291DDB13A3E055000000000001,Redhill,447,98,50,2,109,8,32,1,150,65.33333333,72.66666667
2AE196291DFD13A3E055000000000001,Springfield,165,38,23,0,39,5,16,1,61,62.29508197,63.93442623
2AE196291E1313A3E055000000000001,Stradone,766,169,92,3,182,17,61,4,264,64.01515152,68.93939394
2AE196291CAE13A3E055000000000001,Tullyvin East,462,113,46,8,105,21,36,5,167,67.66467066,62.8742515
2AE196291CAF13A3E055000000000001,Tullyvin West,277,59,32,3,62,9,18,5,94,62.76595745,65.95744681
2AE196291FB013A3E055000000000001,Waterloo,757,171,92,6,118,60,81,10,269,63.56877323,43.866171
2AE196291E1113A3E055000000000001,Derrylahan,85,14,21,1,11,5,19,1,36,38.88888889,30.55555556
2AE196291E1E13A3E055000000000001,Dowra,154,36,25,1,18,19,25,0,62,58.06451613,29.03225806
3576C5999CF04152E0530100007F0280,Dunmakeever / Derrynananta,142,25,25,0,22,4,23,1,50,50,44
2AE196291CBB13A3E055000000000001,Eskey,319,53,18,0,50,6,15,0,71,74.64788732,70.42253521
3576C5999C9C4152E0530100007F0280,Killinagh / Teebane,137,30,15,4,15,14,16,4,49,61.2244898,30.6122449
2AE196291C9E13A3E055000000000001,Tuam,331,80,56,6,77,12,52,1,142,56.33802817,54.22535211
2AE196291CAA13A3E055000000000001,Drumlumman,586,114,69,3,91,38,53,4,186,61.29032258,48.92473118
2AE196291CBD13A3E055000000000001,Kilcogy,427,81,59,3,49,38,52,4,143,56.64335664,34.26573427
2AE196291CDB13A3E055000000000001,Kilgolagh,323,62,46,4,28,34,46,4,112,55.35714286,25
2AE196291D9113A3E055000000000001,Loughdawan,338,73,50,3,62,23,38,3,126,57.93650794,49.20634921
2AE196291DDC13A3E055000000000001,Scrabby,609,144,75,11,144,18,59,9,230,62.60869565,62.60869565
2AE1962921F813A3E055000000000001,Buncrana Urban,3396,809,483,58,896,78,328,48,1350,59.92592593,66.37037037
2AE19629210713A3E055000000000001,Bundoran Urban,1718,383,260,47,414,48,183,45,690,55.50724638,60
2AE1962920EC13A3E055000000000001,Letterkenny Urban,2199,568,426,33,566,124,307,30,1027,55.3067186,55.11197663
2AE1962921D013A3E055000000000001,Ballintra,687,152,103,10,144,29,85,7,265,57.35849057,54.33962264
2AE1962921E513A3E055000000000001,Ballyshannon Rural,1629,410,161,18,399,67,107,16,589,69.60950764,67.74193548
2AE1962921DC13A3E055000000000001,Ballyshannon Urban,1770,417,310,25,439,57,238,18,752,55.45212766,58.37765957
2AE19629210613A3E055000000000001,Bundoran Rural,997,245,112,11,243,40,75,10,368,66.57608696,66.0326087
2AE19629206113A3E055000000000001,Carrickboy,374,95,48,3,89,21,33,3,146,65.06849315,60.95890411
2AE19629208213A3E055000000000001,Cavangarden,437,93,40,6,86,16,31,6,139,66.90647482,61.8705036
2AE19629208F13A3E055000000000001,Cliff,254,50,27,5,40,21,17,4,82,60.97560976,48.7804878
2AE1962921CF13A3E055000000000001,Ballintra,669,149,89,5,156,22,62,3,243,61.31687243,64.19753086
2AE1962921E613A3E055000000000001,An Bhinn Bhán,165,37,30,3,27,11,29,3,70,52.85714286,38.57142857
2AE1962921EF13A3E055000000000001,Bonnyglen,399,91,56,0,91,15,38,3,147,61.9047619,61.9047619
2AE19629209213A3E055000000000001,Clogher,848,206,86,2,154,61,76,3,294,70.06802721,52.38095238
2AE1962920A913A3E055000000000001,Corkermore,310,66,40,3,55,23,30,1,109,60.55045872,50.4587156
2AE1962920DA13A3E055000000000001,Donegal,4027,1052,432,37,1087,111,286,37,1521,69.16502301,71.4661407
2AE1962920E713A3E055000000000001,Dunkineely,899,206,129,8,231,19,85,8,343,60.05830904,67.34693878
2AE1962920E913A3E055000000000001,Eanymore,517,138,70,4,115,35,56,6,212,65.09433962,54.24528302
2AE19629209413A3E055000000000001,Grousehall,75,12,16,0,8,3,17,0,28,42.85714286,28.57142857
2AE19629209C13A3E055000000000001,Haugh,226,58,13,2,46,14,13,0,73,79.45205479,63.01369863
2AE1962920AB13A3E055000000000001,Inver,755,181,89,7,199,15,59,4,277,65.34296029,71.84115523
2AE1962920DD13A3E055000000000001,Laghy,792,181,94,4,189,26,63,1,279,64.87455197,67.74193548
2AE1962920FD13A3E055000000000001,Loch Iascaigh,289,37,18,1,30,11,15,0,56,66.07142857,53.57142857
2AE19629208A13A3E055000000000001,Pettigoe,390,86,72,3,91,13,55,2,161,53.41614907,56.52173913
2AE1962920C813A3E055000000000001,Tantallon,1634,394,199,10,392,53,146,12,603,65.33996683,65.00829187
2AE1962920C913A3E055000000000001,Tawnawully,323,80,33,3,51,37,24,4,116,68.96551724,43.96551724
2AE1962920CA13A3E055000000000001,Templecarn,123,21,26,1,21,3,23,1,48,43.75,43.75
2AE1962920EE13A3E055000000000001,Tullynaught,609,124,65,8,104,31,57,5,197,62.94416244,52.79187817
2AE1962921CE13A3E055000000000001,Ards,723,162,68,7,152,30,49,6,237,68.35443038,64.1350211
2AE1962920B513A3E055000000000001,Críoch na Sméar,277,62,39,1,54,13,30,5,102,60.78431373,52.94117647
2AE1962920C113A3E055000000000001,An Craoslach,740,168,128,3,182,22,92,3,299,56.18729097,60.86956522
2AE1962920C213A3E055000000000001,Na Croisbhealaí,1952,450,336,19,454,87,251,13,805,55.90062112,56.39751553
2AE1962920D913A3E055000000000001,Caisleán na dTuath,227,53,28,1,53,9,20,0,82,64.63414634,64.63414634
2AE1962920E513A3E055000000000001,Dún Fionnachaidh,925,218,116,9,234,23,76,10,343,63.55685131,68.22157434
2AE1962920E813A3E055000000000001,Dún Lúiche,693,147,121,8,114,62,91,9,276,53.26086957,41.30434783
2AE19629208513A3E055000000000001,Gort an Choirce,1608,342,276,21,257,133,233,16,639,53.52112676,40.21909233
2AE19629204413A3E055000000000001,Machaire Chlochair,2750,639,412,28,574,145,328,32,1079,59.22150139,53.197405
2AE19629206713A3E055000000000001,Mín an Chladaigh,1288,253,215,24,180,107,180,25,492,51.42276423,36.58536585
2AE1962921C213A3E055000000000001,Anagaire,2196,540,297,32,547,71,229,22,869,62.14039125,62.94591484
2AE1962921C313A3E055000000000001,Árainn Mhór,469,90,105,6,45,61,93,2,201,44.7761194,22.3880597
2AE1962921CC13A3E055000000000001,Ard an Rátha,1175,293,158,13,304,29,115,16,464,63.14655172,65.51724138
2AE1962920C313A3E055000000000001,Cró Bheithe,155,28,28,2,19,11,26,2,58,48.27586207,32.75862069
2AE1962920C413A3E055000000000001,Cró Chaorach,120,23,23,2,19,5,20,4,48,47.91666667,39.58333333
2AE1962920CE13A3E055000000000001,Crownarad,350,94,27,1,107,4,11,0,122,77.04918033,87.70491803
2AE1962920D013A3E055000000000001,Dawros,635,176,73,3,165,26,58,3,252,69.84126984,65.47619048
2AE1962920DB13A3E055000000000001,An Dúchoraidh,88,14,23,0,14,6,16,1,37,37.83783784,37.83783784
2AE1962920E613A3E055000000000001,An Clochán Liath,1886,440,314,25,490,58,214,17,779,56.48267009,62.90115533
2AE19629204C13A3E055000000000001,Baile na Finne,280,52,52,4,42,20,41,5,108,48.14814815,38.88888889
2AE19629206313A3E055000000000001,Gleann Cholm Cille,738,171,103,11,190,7,82,6,285,60,66.66666667
2AE19629206F13A3E055000000000001,Gleann Gheis,666,149,96,5,128,40,76,6,250,59.6,51.2
2AE19629207013A3E055000000000001,Gleann Léithín,158,25,28,6,22,10,21,6,59,42.37288136,37.28813559
2AE19629207A13A3E055000000000001,Na Gleannta,1443,335,225,16,371,40,156,9,576,58.15972222,64.40972222
2AE19629208713A3E055000000000001,An Ghrafaidh,157,22,39,0,18,11,32,0,61,36.06557377,29.50819672
2AE1962920AA13A3E055000000000001,Inis Caoil,90,14,23,0,7,7,23,0,37,37.83783784,18.91891892
2AE1962920AC13A3E055000000000001,Cill Charthaigh,677,148,112,8,177,8,74,9,268,55.2238806,66.04477612
2AE1962920B713A3E055000000000001,Cill Ghabhlaigh,345,73,73,2,83,11,52,2,148,49.32432432,56.08108108
2AE1962920B913A3E055000000000001,Killybegs,2293,554,263,24,622,32,170,17,841,65.87395957,73.95957194
2AE1962920EA13A3E055000000000001,An Leargaidh Mhór,557,145,70,1,151,11,51,3,216,67.12962963,69.90740741
2AE1962920FB13A3E055000000000001,Leitir Mhic an Bhaird,636,155,106,10,164,22,76,9,271,57.19557196,60.51660517
2AE19629204213A3E055000000000001,Maas,287,70,33,2,60,13,29,3,105,66.66666667,57.14285714
2AE19629204513A3E055000000000001,An Machaire,761,177,111,0,158,43,84,3,288,61.45833333,54.86111111
2AE19629206513A3E055000000000001,Málainn Bhig,376,82,56,7,82,14,44,5,145,56.55172414,56.55172414
2AE19629207D13A3E055000000000001,Maol Mosóg,214,46,36,4,45,8,31,2,86,53.48837209,52.3255814
2AE1962920A213A3E055000000000001,Inis Mhic an Doirn,1440,367,216,22,371,62,153,19,605,60.66115702,61.32231405
2AE1962920DF13A3E055000000000001,Tieveskeelta,120,24,16,4,30,4,8,2,44,54.54545455,68.18181818
2AE1962921CD13A3E055000000000001,Ardmalin,720,160,90,9,153,29,73,4,259,61.77606178,59.07335907
2AE1962921D113A3E055000000000001,Ballyliffin,1381,282,149,11,284,50,98,10,442,63.80090498,64.25339367
2AE1962921EE13A3E055000000000001,Birdstown,1312,289,133,14,319,36,67,14,436,66.28440367,73.16513761
